,S,U1,U2,U3,U4,W1,W2,W3,W4,R,Sv,V1,V2,V3,V4
946,1.4064535442221295,1.3337537489047202e-12,1.0477653909629283e-12,1.1272544162549478e-12,1.6453043278643103e-12,0.24143892865365657,0.2081035543042309,0.18425967062597706,0.15194828449289483,4.807796017695935,12.06516560461157,1.873455827917808e-12,1.4719539562951386e-12,1.5831478487816293e-12,2.308672895036153e-12
947,1.407883713788425,1.916748964255007e-12,1.5055692558630687e-12,1.6202030302479626e-12,2.366568455551527e-12,0.24137719704738297,0.2080503459555299,0.18421255873121556,0.15190943404123966,4.806566750428774,11.4828354142734,2.6444968629764485e-12,2.0775008380888783e-12,2.2350059215936378e-12,3.2616940850311437e-12
948,1.4093135176840814,2.685010749004184e-12,2.108774466026164e-12,2.2698988210617636e-12,3.317968346522295e-12,0.24131548122492413,0.2079971512113315,0.18416545888230546,0.15187059352346896,4.8053377974634826,10.835489098236973,3.6277450406512553e-12,2.849599638444305e-12,3.066396298070365e-12,4.478235096349583e-12
949,1.4107429560021267,3.6534994064371605e-12,2.8690851610891933e-12,3.0890428461953306e-12,4.518511597390493e-12,0.24125378118230828,0.2079439700681984,0.18411837107623497,0.1518317629372044,4.804109158719772,10.1325153459284,4.819335145167472e-12,3.785165775680554e-12,4.074108997507767e-12,5.954078610461107e-12
950,1.412172028835607,4.812982343459515e-12,3.779208272488176e-12,4.069879355205654e-12,5.9572695239197945e-12,0.2411920969155791,0.20789080252270667,0.18407129531000405,0.15179294228007859,4.80288083411738,9.3841096308859,6.179045969722894e-12,4.85257015108018e-12,5.224188187244991e-12,7.639978690084377e-12
951,1.4136007362776812,6.119274884437981e-12,4.8044172824021334e-12,5.175083628942106e-12,7.579922843752218e-12,0.24113042842079058,0.20783764857144282,0.18402423158061706,0.1517541315497126,4.801652823576052,8.601126342250739,7.621515419010883e-12,5.984756232900402e-12,6.444485844082654e-12,9.430614812800109e-12
952,1.4150290784217194,7.486738189329886e-12,5.8774617013132074e-12,6.332246107293371e-12,9.280542030186283e-12,0.2410687756939957,0.20778450821099742,0.18397717988507065,0.15171533074368482,4.80042512701553,7.794921359775419,9.016412831169411e-12,7.079391821827142e-12,7.62478805244978e-12,1.1164616613593278e-11
953,1.416457055361392,8.790592248207153e-12,6.900396721601316e-12,7.435812369945e-12,1.0904295556694614e-11,0.24100713873123056,0.20773138143795356,0.18393014022033694,0.15167653985949492,4.799197744355537,6.977187355538422,1.0201954681384499e-11,8.009493246018878e-12,8.628230346974992e-12,1.2641160539394104e-11
954,1.4178846671907128,9.881297074311452e-12,7.75588117977426e-12,8.35923720705761e-12,1.2265184285521323e-11,0.2409455175284939,0.2076782682488722,0.18388311258334555,0.15163775889453157,4.797970675515757,6.159784211042355,1.101252907504407e-11,8.645116026068733e-12,9.314657554299232e-12,1.3654165698290227e-11
955,1.4193119140040067,1.0610690964888093e-11,8.327694032722002e-12,8.977096171905389e-12,1.3178480046969923e-11,0.24088391208172888,0.207625168640277,0.1838360969709687,0.15159898784605447,4.796743920415845,5.354567009215491,1.1315456168577423e-11,8.88220326083033e-12,9.571727790189783e-12,1.403797991583869e-11
