,S,U1,U2,U3,U4,W1,W2,W3,W4,R
4223,0.38495589745331354,9.852434715903299e-05,0.00025191921533013553,0.00018365358119504712,0.00017535467008201032,0.40668995414132664,1.0316884791894205,0.7540076032259577,0.7238959315660829,3.6980526826101325
4224,0.3864360116976719,0.0001387199813790162,0.00035468280292118976,0.0002586364780071196,0.00024690165209673197,0.40656267018942943,1.0313687754964853,0.7537727942550223,0.7236691107853671,3.69719169666162
4225,0.38782662050015,0.00019628392417803115,0.0005018441070373241,0.00036604171103529884,0.0003493663466380959,0.4064252846696126,1.0310247329301128,0.7535198299152248,0.7234242192635968,3.696365776632415
4226,0.3890901849592955,0.00027805562084557854,0.000710883262934818,0.0005186476166226916,0.0004949251731242854,0.40627398132156706,1.0306472004738547,0.7532419140005411,0.7231544340227378,3.6955897735484773
4227,0.3901757153161371,0.0003928510163259745,0.0010043299262791623,0.0007329305325039438,0.0006992741334162909,0.4061040066428887,1.0302248378422516,0.7529306336330925,0.7228512569310604,3.6948841640260444
4228,0.3910160475236211,0.0005514718815202449,0.0014097854194439785,0.00102908549782985,0.0009816460093879484,0.4059098274567088,1.0297445548157675,0.7525762888709713,0.72250479599806,3.69427649652669
4229,0.391526127547253,0.0007662591231902063,0.0019587786305635176,0.001430195321932667,0.0013640159070359042,0.4056856274454156,1.0291927984271363,0.7521688505121267,0.7221046519942287,3.693802695091118
4230,0.3916035775102884,0.0010499202522305194,0.002683766078377074,0.001960042858952149,0.001869014698024675,0.4054262989878517,1.0285580677808597,0.7516998259377167,0.721641689566629,3.693507796329071
4231,0.391133167998427,0.0014133823870578082,0.0036126411470649477,0.002639100210933157,0.0025161075104934874,0.40512904503313785,1.0278349254456274,0.7511652299374554,0.7211108977486774,3.6934455025811257
4232,0.38999680599625874,0.0018625786783055143,0.0047605182255397345,0.0034785204855735437,0.003315872849067439,0.40479556998784205,1.0270294289241102,0.750569601111593,0.7205153023742145,3.6936758013674957
