,S,U1,U2,U3,U4,W1,W2,W3,W4,R
0,6.999474074882009,0.0001272646599755152,5.962996206590099e-05,7.513740025135075e-05,9.688175844195375e-05,4.584866806803084e-05,3.069452584454563e-05,3.4415826573010485e-05,3.935092868451557e-05,1.67013880852411e-05
1,6.996731949929067,0.0012275321820495462,0.00011331002821361798,0.0002572085454165086,0.0005656227244413796,0.000465133934806534,0.00010122460068392962,0.00016026181741735277,0.0002673058171913541,0.00011045042071198016
2,6.968425598557602,0.016043699425015642,0.0003135416423712658,0.0012285738608129911,0.004506079018116895,0.005591170303421421,0.00027560907998282896,0.0007117488890017337,0.0019549528539258712,0.0009490263697500393
3,6.626855854639818,0.22096037430201554,0.000921358769964904,0.006220342770119781,0.03797043751052963,0.07628365032435278,0.0007579484119190219,0.003378045119330141,0.015875914778885343,0.010776073373064993
4,4.08498234627246,1.6916501983201622,0.00215453037096443,0.023210006256598883,0.2079927887299188,0.7794697301190108,0.0015544501189867048,0.011497885229199797,0.09439144398765771,0.10309662059504057
5,0.5859033120323106,2.6245879110749315,0.0027740373484009184,0.042136604282954855,0.39828113937367876,2.7475303782730713,0.0013509420627940455,0.015290145631784626,0.20088439906321204,0.3812611308568612
6,0.020437264274251663,1.482914569093786,0.0032247781816834237,0.06766530245384422,0.5710504380972149,3.9285758198448346,0.0010886642373556727,0.019122655742170317,0.265801568473064,0.6401189396017954
7,0.0011522595030515601,0.8981518909028965,0.0039033550345730092,0.10909538570854128,0.8420043983996949,3.8622881668968914,0.0013087156785278893,0.032853959769572616,0.41667408141237,0.8325677866938811
8,0.0006062408565445858,0.7842488140789504,0.004491845268739658,0.1607054730180195,1.1154812017905837,3.1888468939731927,0.0015957932768477811,0.054804921756837974,0.6629033592926789,1.0263154566876045
9,0.0006046876899977111,0.8503638522942734,0.004839557280901046,0.20912142388136182,1.2603990282712425,2.4150422935129394,0.0017728525979676876,0.07968144366808931,0.9318042606250229,1.246370600178205
10,0.0006177425726342995,0.945254737425918,0.0049187383218193765,0.242987429862492,1.2336939928061852,1.861811244424389,0.0018440116850685665,0.10142833917330721,1.1223260071162173,1.485117756611969
11,0.0006427729480713907,0.9961554165651608,0.0047829747138826975,0.26194374511865265,1.1130837771771933,1.5800012064731577,0.0018769199432960401,0.11891000528203478,1.196761677504815,1.7258415042737356
12,0.000686836921597193,0.9860624141461162,0.004496871435267362,0.270233209034353,0.9785875567045534,1.4757208597265448,0.001905756475682725,0.13429543783716608,1.19139033399559,1.95662072372313
13,0.0007520402957277767,0.9293853049272949,0.004119240694918429,0.27097735380585536,0.8586608514941402,1.4565641023920286,0.0019368863670128403,0.1495835628088486,1.1565862877541417,2.171434369460032
14,0.0008404459527435026,0.84740407713472,0.0036976117240288724,0.26576843720800614,0.7534718448489002,1.4711623936929283,0.0019714472388938464,0.1658126952772518,1.1222598606914453,2.3676111862310822
15,0.000955843500134177,0.7558388009165447,0.00326376947019519,0.25545140672083894,0.6581108318149032,1.4979011009726448,0.0020109942332344013,0.18339177186974082,1.0989284383540356,2.544147042147728
16,0.001104192616500581,0.6632586410314334,0.002836307194282445,0.24062401117023666,0.5695758542294802,1.5295667510930673,0.002056918753593658,0.20239878446661053,1.0876781992890163,2.700900340155779
17,0.0012939553575748411,0.5735457175607278,0.002425868247349356,0.2218784070169819,0.4868206158331323,1.5643755128262486,0.0021099295222357815,0.222723028196315,1.0866331191773126,2.8381938462621212
18,0.00153649141680004,0.4883367739599127,0.0020391351256845943,0.19991337677722226,0.40977010229258015,1.6019744560740177,0.002170041656364583,0.24411556162267445,1.0935184742232313,2.9566255868515126
19,0.0018463908891736768,0.4084611344567174,0.001680997274126966,0.17558288549786075,0.338731884796258,1.6419579398338224,0.0022366278882066737,0.2661963076567598,1.1063045671906901,3.0570012645163835
20,0.002241491484543045,0.3345974148164925,0.0013554975466709236,0.1499034368621081,0.274161705657871,1.683441530934754,0.002308389126832523,0.2884500827218057,1.1232085856542697,3.1403318651946517
21,0.0027422094730272773,0.26749355134894875,0.0010660799943294904,0.12402031379106647,0.21656716414841698,1.725052107081137,0.002383295592652844,0.31023619974175737,1.1425825830776217,3.207856495751042
22,0.00336977442998619,0.207956193726523,0.0008154205806415446,0.09912691794098132,0.16642348895275635,1.7651013746920547,0.002458603156268197,0.33083045632364916,1.1628573161368732,3.2610604540602663
23,0.004143162197206703,0.15671145760689395,0.0006050143315791753,0.07633944604608811,0.12406044667450616,1.8018589715642948,0.002531046495709449,0.3495083568064881,1.1825771207390912,3.3016649775381426
24,0.005075100492112839,0.1142064708915883,0.00043470163433639457,0.05654800995149436,0.08953368693255875,1.8338640307523026,0.002597260540110964,0.3656604991877437,1.2005070933826916,3.3315731462350597
25,0.006168339586229291,0.08042762508317865,0.00030235645756578316,0.04028607062376265,0.06252480683427737,1.8601945055454683,0.0026543740457792412,0.3789087913549585,1.2157633063778917,3.3527698240908883
26,0.007413870507757525,0.05481434551738667,0.00020393800261726702,0.02766700133163945,0.04231896464553497,1.880607983746962,0.002700589662386403,0.38917893698412853,1.2279032723309762,3.3671910972706107
27,0.008792265332464926,0.03631607501332313,0.00013397690331025985,0.018417234930450856,0.02788274109941572,1.8955058442358195,0.0027355078997427546,0.39669529217207544,1.2369277626129151,3.3765932998004824
28,0.010277820811202409,0.02357723015464549,8.637240024032086e-05,0.011995104102842597,0.018020223005877398,1.90574415935335,0.0027600457695169415,0.40189853050821167,1.2431859309886555,3.3824545829054578
29,0.011843728633734707,0.015176634468982111,5.52364162532118e-05,0.007747715417880304,0.011550355555185712,1.9123760982341893,0.0027760036847117005,0.40532297139042106,1.2472212039648716,3.3859300522337703
30,0.01346621441311773,0.009833310192450258,3.552616205610718e-05,0.005049268819103718,0.007446384339337213,1.9164226046818662,0.002785498454915905,0.40748324162544497,1.249616624699851,3.3878613266118567
31,0.015126555627808267,0.006523948324625265,2.3340021542815976e-05,0.0033853530719689822,0.004906073617717975,1.9187307717641864,0.0027904930089240406,0.4088036756089805,1.2508853690724429,3.3888244198818027
32,0.016811151837815848,0.004508098004571478,1.5908249559494547e-05,0.00237959745335063,0.003356329180546639,1.9199263241651296,0.002792539765560914,0.40959570392993144,1.2514206899069804,3.3891936575065533
33,0.018510493688104736,0.0032914688953232262,1.1399737022983505e-05,0.0017807690832043006,0.0024168621721488864,1.9204313350438489,0.0027927243235597605,0.41006865284913546,1.2514929573023967,3.3892033369052554
34,0.020217836442420072,0.0025647150047842385,8.670761087633975e-06,0.0014331021389857321,0.0018497540004552252,1.9205106047981082,0.002791728665598937,0.4103548470321215,1.2512714040430464,3.388997337113392
35,0.021928012145689155,0.0021441971996016508,7.037839695298319e-06,0.0012462024333801628,0.0015129094786464454,1.9203201593797077,0.0027899328094196955,0.4105353993599037,1.2508516743769218,3.3886644749770345
36,0.023636472403607042,0.0019266371141780925,6.107700581280676e-06,0.0011720790802616542,0.0013249272481648728,1.9199452258327543,0.0027875047633702356,0.4106606650745841,1.2502786195284763,3.3882617612540225
37,0.025338462359841683,0.0018594178699666791,5.66523874552313e-06,0.001190795735671761,0.00124193243813756,1.9194248565840015,0.002784458582949739,0.41076464306188903,1.2495606362485878,3.387829131880209
38,0.027028141754265753,0.0019239059616247608,5.607134865351266e-06,0.0013037660105789848,0.0012439851600552724,1.9187646567195646,0.00278067655646055,0.41087505692669796,1.2486751834033876,3.3873990203725
39,0.028697404580459288,0.0021287119682939417,5.907667826225772e-06,0.0015337646687531145,0.0013283830970988355,1.9179394228549498,0.0027758947095450773,0.41102160024688644,1.2475654627405703,3.387003447465617
40,0.03033402888732543,0.0025112469481278223,6.607268430523111e-06,0.0019322220473169537,0.001508052267004145,1.9168856490146293,0.0027696449503531954,0.41124518443231994,1.2461265651940396,3.386680798990453
41,0.03191853899372006,0.0031482287875117436,7.819650007638008e-06,0.0025970605309783403,0.0018144574387493465,1.9154804003075088,0.002761134052435965,0.4116119875708623,1.2441759063718176,3.3864844662964084
42,0.03341868188361792,0.004178939384829281,9.75873705917276e-06,0.0037089606654273073,0.0023058692949626,1.9134972169154687,0.0027490170794632523,0.41223863112039383,1.2413966418320688,3.3864962830867094
43,0.03477955632266389,0.0058498333773865496,1.2792383557366256e-05,0.005602411129312992,0.003083598912793285,1.9105190965586214,0.002730984666616218,0.41334032859674247,1.2372317685947294,3.386849629457576
44,0.035906039950749175,0.008597055656866436,1.7536560622041702e-05,0.008903497835692494,0.004321367775567691,1.9057687009674138,0.002703022201045998,0.4153246417197931,1.2306871209970054,3.3877710163352446
